text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
Ainda não testei pois e presente mas aparenta está tudo.ok,0,0,1,0,0,"produto, outros",0.6730883121490479,7.0,161.0,168.0,['OUTROS']
Já tive outros rádios relógios da Sony  todos foram ótimos. Esse o design é fantástico  mas ainda não utilizei .....estou apenas traduzindo minha experiência anterior. Mas é inegável que é um belo radio relogio,0,0,1,0,0,"produto, outros",0.6075625419616699,7.0,197.0,204.0,['OUTROS']
Bem ainda não usei o produto..mas posso avaliar a entrega que foi antes do prazo e o produto veio em ordem tudo certinho.,1,0,1,1,0,"entrega, produto",0.634415864944458,7.0,176.0,183.0,['ENTREGA']
"Ainda não foi possível ver resultados. As cápsulas têm um cheiro ruim, não sei se é do plástico, mas é ruim.",0,0,1,0,0,"produto, outros",0.5883579254150391,7.0,174.0,181.0,['OUTROS']
Nao consigo acompanhar minha compra me ajude  Mostra que nao fiz compra nenhume e ja paguei,0,1,0,0,0,"outros, condicoes de recebimento",0.7081525325775146,12.0,171.0,183.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Já tive esta cafeteira antes. Me mudei de cidade e não trouxe a antiga comigo. Comprei novamente por ter gostado muito do produto. Chegando a nova, senti falta do filtro pequeno (só veio o grande) e tive a impressão que o café tem saído menos cremoso que antes. Também, quando ligo, a água fica vasando... Mesmo assim ainda tem custo benefício.",0,0,1,1,0,"produto, outros",0.5779633522033691,7.0,235.0,242.0,['OUTROS']
"Gostei muito desse produto, muito prático.   Mas, infelizmente meu cabelo começou a apresentar queda dos fios após a utilização.  Tive que realizar muitas hidratações para cortar o efeito.",0,0,1,0,0,"produto, outros",1.1266231536865234,7.0,188.0,195.0,['OUTROS']
"Logo que comprei, estava ótimo, mas logo que findou o horário de verão, ele altera o horário, ora está no horário certo, hora adianta uma hora. Isso faz ele me acordar as 5h00 e não as 6h00, como solicito. Solicitei a troca no site das Americanas e estou esperando retorno.",0,1,1,0,0,"produto, outros",1.317763090133667,7.0,220.0,227.0,['OUTROS']
Bom só veio amassadas as caixas mas em geral o produto sim eh bom,0,0,1,1,0,"produto, condicoes de recebimento",0.6828148365020752,13.0,164.0,177.0,['CONDICOES DE RECEBIMENTO']
Atendeu minhas expectativas e super indico a Americanas entre rápida muito antes do prazo,1,0,1,0,0,"produto, entrega",1.1977646350860596,7.0,165.0,172.0,['ENTREGA']
"Cabe muita água em um tamanho super bom para levar no dia a dia, a capa térmica ajuda muito a segurar a temperatura, o design é muito bonito, adorei o bico retrátil.  Se um dia eu quebrar essa, compro outra igual. 10/10.",0,0,1,0,0,"produto, outros",0.6816229820251465,7.0,207.0,214.0,['OUTROS']
"Lindo, minha filha amou, a entrega foi antes da data prevista. Super recomendo.",1,0,1,0,0,"produto, entrega",0.4545433521270752,7.0,168.0,175.0,['ENTREGA']
"Muito linda e espaçosa, acabamento e detalhes impecáveis.",0,0,1,0,0,"produto, outros",0.5407426357269287,7.0,161.0,168.0,['OUTROS']
"O produto chegou em perfeito estado e bem antes do prazo previsto , estou mt satisfeito",1,0,0,1,0,"produto, entrega",0.5688409805297852,7.0,165.0,172.0,['ENTREGA']
Prático para uma escova rápido!!! Ficou liso sim!!!,0,0,1,0,0,"produto, outros",0.6314682960510254,7.0,162.0,169.0,['OUTROS']
"Excelente produto, ótimo para passar o cafezinho da hora. Recomendo, amei, achei ótimo só essas duas xícaras, medida ideal sem colocar muito pó, antes eu passava manualmente e sempre sobrava café que seria logo descartado por passar demais. esse produto é a dose certa e sem esbanjar o pó. Estou contente por ter feito uma excelente compra.",0,0,1,0,0,"produto, outros",0.7072250843048096,7.0,225.0,232.0,['OUTROS']
"Nossa o oculos é lindo demais, amei e a qualidade é bem acima do que esperava. Só não gostei da logistica das Americanas a primeira entrega demorou demais ja a segunda foi rapida.",1,0,1,0,0,"produto, entrega, outros",0.757300615310669,10.0,191.0,201.0,"['ENTREGA', 'OUTROS']"
"Entrega super rápida,o produto super resistente e linda",1,0,1,0,0,"entrega, produto",0.5871615409851074,7.0,158.0,165.0,['ENTREGA']
O cesto de centrifugação deveria ser removível para melhor limpeza do produto.,0,0,1,0,0,"produto, outros",0.5705780982971191,7.0,165.0,172.0,['OUTROS']
"Tem uma peça quebrada, a peça que encaixa que é uma chapinha",0,0,1,1,0,"produto, outros",0.5819296836853027,7.0,164.0,171.0,['OUTROS']
"Alem do produto ser muito bom,parabens a lojas americanas pela entrega rápida antes do prazo,e tbem pelas informaçoes que prestam ao consumidor,rastreamento do produto,tudo de acordo!nos possibilitam acompanhar passo a passo tudo q acontece ate o produto chegar em nossas mãos!estao de parabéns",1,1,1,0,0,"entrega, produto",0.6222076416015625,7.0,213.0,220.0,['ENTREGA']
"Recomendo, pois o produto é excelente sem falar da rapidez da entrega.",1,0,1,0,0,"produto, entrega",0.6139752864837646,7.0,163.0,170.0,['ENTREGA']
"A entrega super rápida, a fixação do produto na pele deixou um pouco a desejar... mas pelo custo e beneficio, esta bom! Mesmo assim eu recomendo.",1,0,1,0,0,"entrega, produto",0.4743640422821045,7.0,181.0,188.0,['ENTREGA']
"Superindico pra todo mundo! A panificadora é ótima, faz vários tipos de massa, todos com qualidade! Amei e vou continuar usando sempre!",0,0,1,0,0,"produto, outros",0.756314754486084,7.0,180.0,187.0,['OUTROS']
"Alem da cafeteira ser linda, é muito simples de usar. Super recomendo.",0,0,1,0,0,"produto, outros",0.6296589374542236,7.0,166.0,173.0,['OUTROS']
"Meu guarda roupa chegou no prazo estimado quase 30dias. Eu amei, gostei da qualidade pelo preço  que paguei,muito bom, os espelhos lindo, só não foi 100porcento, porque um lado dos trilhos vei um pouco amassado,eu recomendo  produto excelente.",1,0,1,1,0,"entrega, produto, outros",0.6118113994598389,10.0,212.0,222.0,"['ENTREGA', 'OUTROS']"
"Estourou o prazo de entrega e não recebi o produto, estou descontente e não á atendimento ao cliente exceto eletrônico que não resolve nada.",1,1,0,0,0,"entrega, outros, produto, condicoes de recebimento",0.5668880939483643,19.0,179.0,198.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Tenho o meu a 4 anos, gosto bastante dele, do sistema dele, mas por esse preço tem outros melhores. O ruim dele é que não aguenta tanto a bateria, só no primeiro ano mais ou menos até ai normal. O espaço dele é o que mais me incomoda, é muito pouco, e com o decorrer dos tempos, parece que vai cabendo menos coisas ainda. E a câmera frontal é boa, mais é escura e não tem uma ótima resolução usado a noite ou em lugares que não possuem uma boa iluminação. Mas somente quem vai gostar dele é quem não usa muito, ou criança ou quem já esta acostumado com o software da sony, pois não trava, não é lento, só ruim mesmo nesses quesitos.",0,0,1,0,0,"produto, outros",0.4887571334838867,7.0,298.0,305.0,['OUTROS']
O amplificador não serviu para nada. Muito pelo contrário depois de colocado o amplificador o sinal piorou,0,0,1,0,0,"produto, outros",0.6272549629211426,7.0,170.0,177.0,['OUTROS']
Alguém pode me dizer quantos dias demorou pra receber?  Pfv .,1,1,0,0,0,"entrega, condicoes de recebimento",0.9960291385650635,13.0,166.0,179.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Achei o material mto inferior, pensei que fosse de coton.",0,0,1,0,0,"produto, outros",0.8126397132873535,7.0,162.0,169.0,['OUTROS']
"A fonte não é bivolt automática. Possui uma chave seletora manual, ou é 110 ou 220, infelizmente o anúncio leva ao erro na compra, pois eu estava precisando de uma bivolt automática..",0,0,0,0,1,"produto, anuncio",0.5996148586273193,8.0,192.0,200.0,['ANUNCIO']
"O produto é bom, mas infelizmente a entrega demora. Até o momento ainda não recebi o aparelho e já vai fazer quase um mês!",1,0,1,0,0,"produto, entrega",0.5778205394744873,7.0,176.0,183.0,['ENTREGA']
"Não tenho muito o que falar, só que o aparelho é muito",0,0,1,0,0,"produto, outros",0.6455564498901367,7.0,161.0,168.0,['OUTROS']
É um aparelho  bom mas precisa melhorar em potência,0,0,1,0,0,"produto, outros",0.5200977325439453,7.0,158.0,165.0,['OUTROS']
"A entrega foi super rápida estao de parabéns!!!O aparelho apesar de ser básico é muito bom,  imagem muito boa,tamanho câmera tbm gostei muito.Só deixou a desejar no som que é traseiro, a parte que capta o som nao fica na parte da frente e sim na lateral, e ele nao tem sensor para ver as horas.O meu eu nao tive sorte,veio com um problema, ele apaga a tela na hora de atender chamadas. Mas foi um defeito de fábrica que percebi depois do prazo de devolução, e estou resolvendo com a assistência técnica.Mas eu recomendo mesmo assim.",1,1,1,1,0,"entrega, produto, outros",0.6783196926116943,10.0,276.0,286.0,"['ENTREGA', 'OUTROS']"
"O produto veio com defeito E até agora ninguém trocou, espero que vcs entrem em contato",0,1,0,1,0,"produto, condicoes de recebimento",0.6411969661712646,13.0,168.0,181.0,['CONDICOES DE RECEBIMENTO']
Usei tres vezes ja foi para manutenção. Agora preciso do equipamento e tenho que esperar ate 30 dias.,0,0,1,0,0,"condições de recebimento, produto",0.6729531288146973,11.0,170.0,181.0,[]
Aparelho muito bonito lindo gostei muito bom.a loja americanas excelente ótima eu recomendo,0,1,1,0,0,"produto, outros",0.5806519985198975,7.0,166.0,173.0,['OUTROS']
"Adorei o Smartphone Asus Zenfone 4 Selfie, é lindo ótimo desempenho.",0,0,1,0,0,produto,0.47847604751586914,4.0,165.0,169.0,[]
O sinal sempre está sempre saindo do ar e precisa ser configurado novamente,0,0,1,0,0,"produto, outros",0.7386958599090576,7.0,163.0,170.0,['OUTROS']
"Eficiente, bom espaço, alternativas de temperaturas (dois ambientes).",0,0,1,0,0,"produto, outros",0.4506504535675049,7.0,163.0,170.0,['OUTROS']
"O recebimento foi relativamente rápido e o produto chegou de acordo com o anunciado, porém ainda não o utilizei para opinar sobre seu funcionamento.",1,0,1,0,1,"entrega, produto, anuncio",0.5093536376953125,11.0,177.0,188.0,"['ENTREGA', 'ANUNCIO']"
"Assim que chegaram, coloquei na máquina pra lavar e sair o cheiro ruim que vem neles. Quando tirei, um dos panos de prato estava com uma lateral totalmente esparrapado, ou seja, praticamente ficou aleijado de um lado. Ainda não usei, mas achei todos ralinhos.",0,0,1,0,1,"produto, condicoes de recebimento",0.5852458477020264,13.0,212.0,225.0,['CONDICOES DE RECEBIMENTO']
"Comprei a balança, após 10 dias parou de funcionar, entrei em contato com as Lojas Americanas, diz que comunicou o fornecedor, mas até o momento nada foi feito. Resumindo, perdi o meu dinheiro comprando um produto que não funciona.",0,1,1,0,0,"produto, outros",0.6952216625213623,7.0,206.0,213.0,['OUTROS']
Produto bom. Estamos fazendo diversas receitas para ver o que podemos fazer  nela com mais praticidade.,0,0,1,0,0,"produto, outros",0.47350525856018066,7.0,168.0,175.0,['OUTROS']
A entrega foi antes do previsto! Bem embaladinho... ótimo! O produto é eficaz!!! Recomendo,1,0,1,1,0,"entrega, produto",0.6145107746124268,7.0,169.0,176.0,['ENTREGA']
"Capacete muito bom, bonito,  acabamento excelente. Encaixa bem na cabeça.  Porém muito ruidoso para estrada. Acima  de 70km faz muito barulho. No mais ele é bom.  Recomendo para uso urbano.",0,0,1,0,0,"produto, outros",0.594761848449707,7.0,200.0,207.0,['OUTROS']
"Bonito, leve e funcional. Atende muito bem as necessidades de comunicação e conexão.",0,0,1,0,0,"produto, outros",0.5202972888946533,7.0,166.0,173.0,['OUTROS']
Otimo para lugares compactos. Fica tudo lindo e organizado.Exelente custo e beneficil.,0,0,1,0,0,"produto, outros",0.7452192306518555,7.0,170.0,177.0,['OUTROS']
"Mercadoria não foi entregue! Recebi um e-mail automático informando que eu pedi cancelamento, embora não tenha feito isso! A americanas.com, me informa nesse e-mail que irá me reembolsar o valor pago. Ficarei aguardando providencias",1,1,0,0,0,"entrega, outros, condicoes de recebimento",0.7082986831665039,16.0,201.0,217.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"A qualidade da impressão até não é ruim, mas a quantidade de impressões é péssima. Não recomendo.",0,0,1,0,0,"produto, outros",0.6262123584747314,7.0,172.0,179.0,['OUTROS']
Produto ótimo um pouco barulhento mas aspira bem. Difícil a limpeza do filtro.,0,0,1,0,0,"produto, outros",0.6018762588500977,7.0,169.0,176.0,['OUTROS']
"O jogo é excelente, pois tem exploração aquática e terrestre e aprendemos muito sobre o local  aonde é inserido o jogo.  A parte online também é ótima e mutio desafiadora e boa para jogar em equipes.  Nota 10 pelo produto.",0,0,1,0,0,"produto, outros",0.48642849922180176,7.0,203.0,210.0,['OUTROS']
"Meu produto veio com o defeito. Porem veio com todos os cabos Enviei para a assistência e veio sem os cabos para 220V, entrei em contato com a própria empresa Multilaser e disseram que neste novo lote não esta incluso o cabo para 220V! Legal neh???? Paguei por um produto e não recebi completo! Parabéns mesmo! Totalmente insatisfeita! Pois, era uma coisa tão simples de resolver! Apenas enviar o cabo para o consumidor! Fora que quando pedi o numero do atendimento a mulher desconectou o chat! Porem tenho tudo salvo em PDF para comprovar o descaso! NAO COMPREM MARCAR MULTILASER!!!!!!!!!!!!!!!!!!!!!!! Assistencia Horrrível!",0,1,0,1,0,"produto, outros",0.5749890804290771,7.0,301.0,308.0,['OUTROS']
"Tenho o conjunto já a um bom tempo mas hoje a parte metálica da haste do mixer se soltou o restante dos produtos estão em bom estado e não consigo achar um local para adquirir somente essa haste, pois não tenho interesse em comprar tudo novamente.",0,0,1,0,0,"produto, outros",0.6201167106628418,7.0,198.0,205.0,['OUTROS']
"Esse celular tem assistência técnica no Brasil ?  O aparelho é muito bom , mas precisamos ter certeza disso.",0,1,1,0,0,"produto, outros",0.6288914680480957,7.0,169.0,176.0,['OUTROS']
Bom produto para uso em oficinas domésticas ou amadoras.,0,0,1,0,0,"produto, outros",0.5875627994537354,7.0,160.0,167.0,['OUTROS']
Boa relação custo/benefício. Boa relação custo/benefício. Boa relação custo/benefício.,0,0,1,0,0,"produto, outros",0.6239690780639648,7.0,169.0,176.0,['OUTROS']
"Entrega rápida, produto atende minhas expectativas",1,0,1,0,0,"entrega, produto",0.512920618057251,7.0,156.0,163.0,['ENTREGA']
O produto é o mesmo apresentado no site. Boa qualidade.,0,0,1,0,0,"produto, anuncio",0.49123525619506836,8.0,160.0,168.0,['ANUNCIO']
"Tinha outra fritadeira de outra marca, nessa senti falta de um alarme sonoro que soava quando dava o tempo de cocção, mas tá sendo bom até agora.",0,0,1,0,0,"produto, outros",0.6003110408782959,7.0,184.0,191.0,['OUTROS']
Gostei de ter comprado nesse site. Entrega rapida e o produto chegou intacto.  Obrigada.,1,1,1,1,0,"entrega, produto",0.5507004261016846,7.0,171.0,178.0,['ENTREGA']
Só achei o cesto de baixo pequeno e o bebê conforto muito grande. Mas no geral pelo custo vale a pena.,0,0,1,0,0,"produto, outros",0.529637336730957,7.0,172.0,179.0,['OUTROS']
"Atende minha necessidade, porém quando a uma violação de algum setor, os leds de todos setores piscam, assim não tenho como saber qual setor foi violado.",0,0,1,0,0,"produto, outros",0.6855342388153076,7.0,182.0,189.0,['OUTROS']
"Simples, barato e bom! Pequeno e confortável.. Recomendo a todos",0,0,1,0,0,"produto, outros",0.797802209854126,7.0,164.0,171.0,['OUTROS']
"Favor: Imagem, rapidez, controle pequeno e simplificado.  Contra: Não é tão fina.",0,0,1,0,0,"produto, outros",0.6104583740234375,7.0,169.0,176.0,['OUTROS']
É frágil. Deve ser usado por um adulto! É frágil. Deve ser usado por um adulto!,0,0,1,0,0,"produto, outros",0.5879490375518799,7.0,172.0,179.0,['OUTROS']
"Muito bom, rapido. Android mais limpo que o da samsung.",0,0,1,0,0,"produto, outros",0.508526086807251,7.0,162.0,169.0,['OUTROS']
"Entrega super rápida, muito antes do esperado. O fogão é bom. Apenas estranho a altura dele, mas recomendo.",1,0,1,0,0,"entrega, produto",0.5840144157409668,7.0,174.0,181.0,['ENTREGA']
Produto entregue dentro do prazo estipulado. Equipamento cumpre o prometido nas propagandas.,1,0,1,0,1,"entrega, produto",0.48287534713745117,7.0,167.0,174.0,['ENTREGA']
"Tamanho ideal para crianças de até 5 anos. A pequena adorou e se diverte bastante... quanto a resistência ainda não posso avaliar, mas por se algo plástico e inflável, acredito que é bom ter o máximo cuidado para maior durabilidade. Quando forem utilizar, melhor forrar o chão com um edredom.",0,0,1,0,0,"produto, outros",1.0443205833435059,7.0,214.0,221.0,['OUTROS']
Atendeu as expectativas. Estou satisfeito. Recomendo. Não quero digitar mais.,0,0,1,0,0,"outros, produto",0.46271371841430664,6.0,166.0,172.0,['OUTROS']
"O produto é bonito,resistente.Tive problema apenas com a transportadora.",1,0,1,0,0,"produto, condicoes de recebimento",1.1344048976898193,13.0,163.0,176.0,['CONDICOES DE RECEBIMENTO']
Simples com designe atraente e bom preço. Leve e silencioso.,0,0,1,0,0,"produto, outros",0.5806350708007812,7.0,165.0,172.0,['OUTROS']
