text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Gostei muito desse produto, muito prático.   Mas, infelizmente meu cabelo começou a apresentar queda dos fios após a utilização.  Tive que realizar muitas hidratações para cortar o efeito.",0,0,1,0,0,"produto
",1.2762095928192139,3.0,175.0,178.0,[]
"Logo que comprei, estava ótimo, mas logo que findou o horário de verão, ele altera o horário, ora está no horário certo, hora adianta uma hora. Isso faz ele me acordar as 5h00 e não as 6h00, como solicito. Solicitei a troca no site das Americanas e estou esperando retorno.",0,1,1,0,0,"produto, outros
",0.6495440006256104,6.0,210.0,216.0,['OUTROS']
Bom só veio amassadas as caixas mas em geral o produto sim eh bom,0,0,1,1,0,"produto, condicoes de recebimento
",1.1277892589569092,11.0,149.0,160.0,['CONDICOES DE RECEBIMENTO']
Atendeu minhas expectativas e super indico a Americanas entre rápida muito antes do prazo,1,0,1,0,0,"produto, entrega
",1.240687608718872,6.0,151.0,157.0,['ENTREGA']
"Cabe muita água em um tamanho super bom para levar no dia a dia, a capa térmica ajuda muito a segurar a temperatura, o design é muito bonito, adorei o bico retrátil.  Se um dia eu quebrar essa, compro outra igual. 10/10.",0,0,1,0,0,"produto
",1.0741143226623535,3.0,193.0,196.0,[]
"Lindo, minha filha amou, a entrega foi antes da data prevista. Super recomendo.",1,0,1,0,0,"produto, entrega
",1.0697145462036133,6.0,153.0,159.0,['ENTREGA']
"Muito linda e espaçosa, acabamento e detalhes impecáveis.",0,0,1,0,0,"produto
",1.0373704433441162,3.0,147.0,150.0,[]
"O produto chegou em perfeito estado e bem antes do prazo previsto , estou mt satisfeito",1,0,0,1,0,"produto, entrega, condicoes de recebimento
",1.2296161651611328,14.0,151.0,165.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Prático para uma escova rápido!!! Ficou liso sim!!!,0,0,1,0,0,"produto
",0.5284743309020996,3.0,146.0,149.0,[]
"Excelente produto, ótimo para passar o cafezinho da hora. Recomendo, amei, achei ótimo só essas duas xícaras, medida ideal sem colocar muito pó, antes eu passava manualmente e sempre sobrava café que seria logo descartado por passar demais. esse produto é a dose certa e sem esbanjar o pó. Estou contente por ter feito uma excelente compra.",0,0,1,0,0,"produto
",0.5680625438690186,3.0,210.0,213.0,[]
"Nossa o oculos é lindo demais, amei e a qualidade é bem acima do que esperava. Só não gostei da logistica das Americanas a primeira entrega demorou demais ja a segunda foi rapida.",1,0,1,0,0,"produto, entrega
",1.149566650390625,6.0,177.0,183.0,['ENTREGA']
"Entrega super rápida,o produto super resistente e linda",1,0,1,0,0,"entrega, produto
",0.6624417304992676,6.0,144.0,150.0,['ENTREGA']
O cesto de centrifugação deveria ser removível para melhor limpeza do produto.,0,0,1,0,0,"produto
",1.1731245517730713,3.0,151.0,154.0,[]
"Tem uma peça quebrada, a peça que encaixa que é uma chapinha",0,0,1,1,0,"produto, condicoes de recebimento
",1.2588942050933838,11.0,151.0,162.0,['CONDICOES DE RECEBIMENTO']
"Alem do produto ser muito bom,parabens a lojas americanas pela entrega rápida antes do prazo,e tbem pelas informaçoes que prestam ao consumidor,rastreamento do produto,tudo de acordo!nos possibilitam acompanhar passo a passo tudo q acontece ate o produto chegar em nossas mãos!estao de parabéns",1,1,1,0,0,"produto, entrega
",1.5671885013580322,6.0,201.0,207.0,['ENTREGA']
"Recomendo, pois o produto é excelente sem falar da rapidez da entrega.",1,0,1,0,0,"produto, entrega
",0.5513889789581299,6.0,149.0,155.0,['ENTREGA']
"A entrega super rápida, a fixação do produto na pele deixou um pouco a desejar... mas pelo custo e beneficio, esta bom! Mesmo assim eu recomendo.",1,0,1,0,0,"entrega, produto
",1.0710253715515137,6.0,167.0,173.0,['ENTREGA']
"Superindico pra todo mundo! A panificadora é ótima, faz vários tipos de massa, todos com qualidade! Amei e vou continuar usando sempre!",0,0,1,0,0,"produto
",1.261117696762085,3.0,166.0,169.0,[]
"Alem da cafeteira ser linda, é muito simples de usar. Super recomendo.",0,0,1,0,0,"produto
",1.325592279434204,3.0,150.0,153.0,[]
"Meu guarda roupa chegou no prazo estimado quase 30dias. Eu amei, gostei da qualidade pelo preço  que paguei,muito bom, os espelhos lindo, só não foi 100porcento, porque um lado dos trilhos vei um pouco amassado,eu recomendo  produto excelente.",1,0,1,1,0,"entrega, produto, condicoes de recebimento
",0.5888721942901611,14.0,198.0,212.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Estourou o prazo de entrega e não recebi o produto, estou descontente e não á atendimento ao cliente exceto eletrônico que não resolve nada.",1,1,0,0,0,"entrega, outros
",1.1514010429382324,6.0,165.0,171.0,"['ENTREGA', 'OUTROS']"
"Tenho o meu a 4 anos, gosto bastante dele, do sistema dele, mas por esse preço tem outros melhores. O ruim dele é que não aguenta tanto a bateria, só no primeiro ano mais ou menos até ai normal. O espaço dele é o que mais me incomoda, é muito pouco, e com o decorrer dos tempos, parece que vai cabendo menos coisas ainda. E a câmera frontal é boa, mais é escura e não tem uma ótima resolução usado a noite ou em lugares que não possuem uma boa iluminação. Mas somente quem vai gostar dele é quem não usa muito, ou criança ou quem já esta acostumado com o software da sony, pois não trava, não é lento, só ruim mesmo nesses quesitos.",0,0,1,0,0,"produto
",1.0416502952575684,3.0,287.0,290.0,[]
O amplificador não serviu para nada. Muito pelo contrário depois de colocado o amplificador o sinal piorou,0,0,1,0,0,"produto
",0.6522953510284424,3.0,154.0,157.0,[]
Alguém pode me dizer quantos dias demorou pra receber?  Pfv .,1,1,0,0,0,"entrega
",6.209030628204346,3.0,151.0,154.0,['ENTREGA']
"Achei o material mto inferior, pensei que fosse de coton.",0,0,1,0,0,"produto
",1.0433917045593262,3.0,149.0,152.0,[]
"A fonte não é bivolt automática. Possui uma chave seletora manual, ou é 110 ou 220, infelizmente o anúncio leva ao erro na compra, pois eu estava precisando de uma bivolt automática..",0,0,0,0,1,"produto, anuncio
",1.2595503330230713,7.0,182.0,189.0,['ANUNCIO']
"O produto é bom, mas infelizmente a entrega demora. Até o momento ainda não recebi o aparelho e já vai fazer quase um mês!",1,0,1,0,0,"produto, entrega
",0.720400333404541,6.0,163.0,169.0,['ENTREGA']
"Não tenho muito o que falar, só que o aparelho é muito",0,0,1,0,0,"produto
",0.5852453708648682,3.0,147.0,150.0,[]
É um aparelho  bom mas precisa melhorar em potência,0,0,1,0,0,"produto
",1.07932710647583,3.0,144.0,147.0,[]
"A entrega foi super rápida estao de parabéns!!!O aparelho apesar de ser básico é muito bom,  imagem muito boa,tamanho câmera tbm gostei muito.Só deixou a desejar no som que é traseiro, a parte que capta o som nao fica na parte da frente e sim na lateral, e ele nao tem sensor para ver as horas.O meu eu nao tive sorte,veio com um problema, ele apaga a tela na hora de atender chamadas. Mas foi um defeito de fábrica que percebi depois do prazo de devolução, e estou resolvendo com a assistência técnica.Mas eu recomendo mesmo assim.",1,1,1,1,0,"entrega, produto
",1.068612813949585,6.0,264.0,270.0,['ENTREGA']
"O produto veio com defeito E até agora ninguém trocou, espero que vcs entrem em contato",0,1,0,1,0,"produto, outros
",1.1556611061096191,6.0,155.0,161.0,['OUTROS']
Usei tres vezes ja foi para manutenção. Agora preciso do equipamento e tenho que esperar ate 30 dias.,0,0,1,0,0,"produto, outros
",1.7452003955841064,6.0,157.0,163.0,['OUTROS']
Aparelho muito bonito lindo gostei muito bom.a loja americanas excelente ótima eu recomendo,0,1,1,0,0,"produto
",0.6227784156799316,3.0,153.0,156.0,[]
"Adorei o Smartphone Asus Zenfone 4 Selfie, é lindo ótimo desempenho.",0,0,1,0,0,"produto
",1.2735977172851562,3.0,150.0,153.0,[]
O sinal sempre está sempre saindo do ar e precisa ser configurado novamente,0,0,1,0,0,"produto
",2.023313045501709,3.0,149.0,152.0,[]
"Eficiente, bom espaço, alternativas de temperaturas (dois ambientes).",0,0,1,0,0,"produto
",1.111335039138794,3.0,148.0,151.0,[]
"O recebimento foi relativamente rápido e o produto chegou de acordo com o anunciado, porém ainda não o utilizei para opinar sobre seu funcionamento.",1,0,1,0,1,"entrega, produto, anuncio, condicoes de recebimento
",0.6420161724090576,18.0,163.0,181.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'ANUNCIO']"
"Assim que chegaram, coloquei na máquina pra lavar e sair o cheiro ruim que vem neles. Quando tirei, um dos panos de prato estava com uma lateral totalmente esparrapado, ou seja, praticamente ficou aleijado de um lado. Ainda não usei, mas achei todos ralinhos.",0,0,1,0,1,"produto, condicoes de recebimento
",1.2634892463684082,11.0,198.0,209.0,['CONDICOES DE RECEBIMENTO']
"Comprei a balança, após 10 dias parou de funcionar, entrei em contato com as Lojas Americanas, diz que comunicou o fornecedor, mas até o momento nada foi feito. Resumindo, perdi o meu dinheiro comprando um produto que não funciona.",0,1,1,0,0,"produto, outros
",1.2700307369232178,6.0,193.0,199.0,['OUTROS']
Produto bom. Estamos fazendo diversas receitas para ver o que podemos fazer  nela com mais praticidade.,0,0,1,0,0,"produto
",0.889359712600708,3.0,155.0,158.0,[]
A entrega foi antes do previsto! Bem embaladinho... ótimo! O produto é eficaz!!! Recomendo,1,0,1,1,0,"entrega, produto, condicoes de recebimento
",2.4576473236083984,14.0,155.0,169.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Capacete muito bom, bonito,  acabamento excelente. Encaixa bem na cabeça.  Porém muito ruidoso para estrada. Acima  de 70km faz muito barulho. No mais ele é bom.  Recomendo para uso urbano.",0,0,1,0,0,"produto
",1.1199610233306885,3.0,188.0,191.0,[]
"Bonito, leve e funcional. Atende muito bem as necessidades de comunicação e conexão.",0,0,1,0,0,"produto
",1.1552729606628418,3.0,152.0,155.0,[]
Otimo para lugares compactos. Fica tudo lindo e organizado.Exelente custo e beneficil.,0,0,1,0,0,"produto
",1.0906825065612793,3.0,154.0,157.0,[]
"Mercadoria não foi entregue! Recebi um e-mail automático informando que eu pedi cancelamento, embora não tenha feito isso! A americanas.com, me informa nesse e-mail que irá me reembolsar o valor pago. Ficarei aguardando providencias",1,1,0,0,0,"entrega, outros
",1.116835355758667,6.0,190.0,196.0,"['ENTREGA', 'OUTROS']"
"A qualidade da impressão até não é ruim, mas a quantidade de impressões é péssima. Não recomendo.",0,0,1,0,0,"produto
",1.0615880489349365,3.0,156.0,159.0,[]
Produto ótimo um pouco barulhento mas aspira bem. Difícil a limpeza do filtro.,0,0,1,0,0,"produto
",1.1157896518707275,3.0,153.0,156.0,[]
"O jogo é excelente, pois tem exploração aquática e terrestre e aprendemos muito sobre o local  aonde é inserido o jogo.  A parte online também é ótima e mutio desafiadora e boa para jogar em equipes.  Nota 10 pelo produto.",0,0,1,0,0,"produto
",1.1897914409637451,3.0,190.0,193.0,[]
"Meu produto veio com o defeito. Porem veio com todos os cabos Enviei para a assistência e veio sem os cabos para 220V, entrei em contato com a própria empresa Multilaser e disseram que neste novo lote não esta incluso o cabo para 220V! Legal neh???? Paguei por um produto e não recebi completo! Parabéns mesmo! Totalmente insatisfeita! Pois, era uma coisa tão simples de resolver! Apenas enviar o cabo para o consumidor! Fora que quando pedi o numero do atendimento a mulher desconectou o chat! Porem tenho tudo salvo em PDF para comprovar o descaso! NAO COMPREM MARCAR MULTILASER!!!!!!!!!!!!!!!!!!!!!!! Assistencia Horrrível!",0,1,0,1,0,"produto, outros
",0.5109682083129883,6.0,289.0,295.0,['OUTROS']
"Tenho o conjunto já a um bom tempo mas hoje a parte metálica da haste do mixer se soltou o restante dos produtos estão em bom estado e não consigo achar um local para adquirir somente essa haste, pois não tenho interesse em comprar tudo novamente.",0,0,1,0,0,"produto
",1.1012272834777832,3.0,184.0,187.0,[]
"Esse celular tem assistência técnica no Brasil ?  O aparelho é muito bom , mas precisamos ter certeza disso.",0,1,1,0,0,"produto, outros
",1.1245567798614502,6.0,155.0,161.0,['OUTROS']
Bom produto para uso em oficinas domésticas ou amadoras.,0,0,1,0,0,"produto
",1.099376916885376,3.0,146.0,149.0,[]
Boa relação custo/benefício. Boa relação custo/benefício. Boa relação custo/benefício.,0,0,1,0,0,"produto
",0.578632116317749,3.0,155.0,158.0,[]
"Entrega rápida, produto atende minhas expectativas",1,0,1,0,0,"entrega, produto
",1.1343104839324951,6.0,142.0,148.0,['ENTREGA']
O produto é o mesmo apresentado no site. Boa qualidade.,0,0,1,0,0,"produto
",1.0892951488494873,3.0,146.0,149.0,[]
"Tinha outra fritadeira de outra marca, nessa senti falta de um alarme sonoro que soava quando dava o tempo de cocção, mas tá sendo bom até agora.",0,0,1,0,0,"produto
",1.183605670928955,3.0,169.0,172.0,[]
Gostei de ter comprado nesse site. Entrega rapida e o produto chegou intacto.  Obrigada.,1,1,1,1,0,"entrega, produto, condicoes de recebimento
",1.2516202926635742,14.0,154.0,168.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Só achei o cesto de baixo pequeno e o bebê conforto muito grande. Mas no geral pelo custo vale a pena.,0,0,1,0,0,"produto
",1.1906311511993408,3.0,158.0,161.0,[]
"Atende minha necessidade, porém quando a uma violação de algum setor, os leds de todos setores piscam, assim não tenho como saber qual setor foi violado.",0,0,1,0,0,"produto
",0.6148679256439209,3.0,169.0,172.0,[]
"Simples, barato e bom! Pequeno e confortável.. Recomendo a todos",0,0,1,0,0,"produto
",0.5952768325805664,3.0,150.0,153.0,[]
"Favor: Imagem, rapidez, controle pequeno e simplificado.  Contra: Não é tão fina.",0,0,1,0,0,"produto
",0.5883181095123291,3.0,155.0,158.0,[]
É frágil. Deve ser usado por um adulto! É frágil. Deve ser usado por um adulto!,0,0,1,0,0,"produto
",1.3088572025299072,3.0,156.0,159.0,[]
"Muito bom, rapido. Android mais limpo que o da samsung.",0,0,1,0,0,"produto, entrega
",1.2417008876800537,6.0,147.0,153.0,['ENTREGA']
"Entrega super rápida, muito antes do esperado. O fogão é bom. Apenas estranho a altura dele, mas recomendo.",1,0,1,0,0,"entrega, produto
",1.2690527439117432,6.0,158.0,164.0,['ENTREGA']
Produto entregue dentro do prazo estipulado. Equipamento cumpre o prometido nas propagandas.,1,0,1,0,1,"entrega, produto
",1.5158073902130127,6.0,155.0,161.0,['ENTREGA']
"Tamanho ideal para crianças de até 5 anos. A pequena adorou e se diverte bastante... quanto a resistência ainda não posso avaliar, mas por se algo plástico e inflável, acredito que é bom ter o máximo cuidado para maior durabilidade. Quando forem utilizar, melhor forrar o chão com um edredom.",0,0,1,0,0,"produto
",0.6804087162017822,3.0,201.0,204.0,[]
Atendeu as expectativas. Estou satisfeito. Recomendo. Não quero digitar mais.,0,0,1,0,0,"produto
",1.2844483852386475,3.0,152.0,155.0,[]
"O produto é bonito,resistente.Tive problema apenas com a transportadora.",1,0,1,0,0,"produto, entrega
",1.2131953239440918,6.0,151.0,157.0,['ENTREGA']
Simples com designe atraente e bom preço. Leve e silencioso.,0,0,1,0,0,"produto
",1.1174595355987549,3.0,149.0,152.0,[]
"Havia lido algumas criticas que o café ficava frio, que passava o pó. Mas o café sai quentinho e fica muito gostoso, achei que passa o cafezinho bem rápido e além de tudo é muito charmosa, deu um toque a mais na minha cozinha.",0,0,1,0,0,"produto
",1.2953031063079834,3.0,193.0,196.0,[]
"O produto é lindo e funciona perfeitamente na liberação da água. Porém, não atende com a água gelada.... a água não gela o suficiente. :(",0,0,1,0,0,"produto
",1.1561949253082275,3.0,166.0,169.0,[]
"Pedi Midia em MINI TUBOS veio em tubo normal. O produto atende as necessidades, mas faltou atenção de quem embalou o produto.",0,0,1,1,0,"produto, outros
",1.057408094406128,6.0,164.0,170.0,['OUTROS']
Bom produto de boa qualidade sem contar a eficiência da entrega. Chegou bem antes da data marcada.  Gostei muito.,1,0,1,0,0,"produto, entrega
",1.0959703922271729,6.0,160.0,166.0,['ENTREGA']
"Eu poderia avaliar melhor o produto se eu já tivesse recebido hoje fãs quatorze dias de atraso e ainda não recebi e não me deram nenhuma resposta tá difícil , Americanas nunca mais",1,1,0,0,0,"entrega
",0.5891640186309814,3.0,173.0,176.0,['ENTREGA']
"Não recebi meu produto ainda.Gostaria de saber o que está acontecendo. Com certeza os Corrêios perderam o produto porquê essa história de ""dificuldade na entrega"" é enrolação,porque tenho recebido outras encomendas,de outros lugares pelo próprio Corrêio. Ontem mesmo(domingo)recebi um produto de outra loja.",1,0,0,0,0,"entrega
",1.1194605827331543,3.0,209.0,212.0,['ENTREGA']
"Como é que essa loja conseguiu a avaliação Diamante?  É inadmissível a total falta de respeito com o consumidor no caso da pré-venda desse God of War. Comprei no dia 12/04, a confirmação do pagamento veio logo em seguida, e só ontem apareceu a nota fiscal. Entrega para o dia 08/05? DESRESPEITO.",1,1,0,0,0,"entrega, outros
",1.2552993297576904,6.0,214.0,220.0,"['ENTREGA', 'OUTROS']"
"Estão  me pedindo para avaliar, mas eu nem recebi o produto ainda !!!",1,0,0,0,0,"entrega
",0.6216444969177246,3.0,152.0,155.0,['ENTREGA']
