text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i am truly unfortunate the majority of the time i m usually drained but i obtain it hard to get from bed i really feel restless and others,fear,sadness,0.5261123180389404,3.0,124.0,127.0,sadness
i am feeling rather damaged,sadness,sadness,0.6511654853820801,3.0,101.0,104.0,sadness
i said i feel ugly today,sadness,sadness,0.6986215114593506,3.0,102.0,105.0,sadness
i left my garmin on my bike so i was going to have to do this by feel coming out of transition its amazing hearing cheers and your adrenaline is just going crazy,joy,joy,0.8040516376495361,2.0,130.0,132.0,joy
i feel so smart when i find ways to trick myself like this,joy,joy,0.755239725112915,2.0,109.0,111.0,joy
i love to dance but often feel inhibited by my own body unsure what i am capable of hyper concerned about other people watching me and having opinions on my style or just feeling awkward as if i have no idea what i am supposed to do here,fear,sadness,0.41663265228271484,3.0,144.0,147.0,sadness
i feel like cards are the perfect thing to make with them,joy,joy,0.5353817939758301,2.0,108.0,110.0,joy
i feel like some heroine of some tragic manga,sadness,sadness,1.1237092018127441,3.0,105.0,108.0,sadness
i just feel safer than working part time casual at hr,joy,joy,0.5104062557220459,2.0,107.0,109.0,joy
i was ambushed again it was apparently my fault again i feel worthless,sadness,sadness,0.7080745697021484,3.0,110.0,113.0,sadness
i feel privileged to be a part of something so eternal and so precious to the lord jesus he shed his blood so that churches like this could exist,joy,love,0.6628701686859131,2.0,126.0,128.0,love
i feel wholly inadequate to the task before me,sadness,sadness,0.5696427822113037,3.0,105.0,108.0,sadness
i have a feeling this is a bit naughty scanning an article from a magazine but i know that so many people would love to read thi,love,love,0.552138090133667,2.0,123.0,125.0,love
i see you on the pitchers mound at our little league diamond i feel so anxious for you because it looks so isolated over there,fear,fear,0.634469747543335,2.0,121.0,123.0,fear
i feel like i am joining the masses which goes against my rebellion of the popular mentality ha i m so goth but i take peace in knowing that i am not making the same resolutions as everyone else,joy,sadness,0.591402530670166,3.0,135.0,138.0,sadness
i feel disillusioned with the occult so i have come to feel a greater connection to the earth,sadness,sadness,0.5497634410858154,3.0,116.0,119.0,sadness
i feel stupid whenever this happens,sadness,sadness,0.5462405681610107,3.0,102.0,105.0,sadness
i come home and feel so shitty i cant bring myself to do all the work i need to do,sadness,sadness,0.508364200592041,3.0,116.0,119.0,sadness
i feel like my irritable sensitive combination skin has finally met it s match,anger,joy,0.41258955001831055,2.0,111.0,113.0,joy
i like it though its very over the top but makes me feel clever by association,joy,joy,0.5735111236572266,2.0,112.0,114.0,joy
i will practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice,surprise,joy,3.8835465908050537,2.0,111.0,113.0,joy
i feel like it was all in vain cant be right and feel this wrong this heart of mine is just,sadness,sadness,0.5415408611297607,3.0,117.0,120.0,sadness
i hope everyone can help with charity work without feeling stressed about such things,sadness,sadness,0.47568845748901367,3.0,110.0,113.0,sadness
i feel so guilty for putting my child in daycare,sadness,sadness,0.5812036991119385,3.0,106.0,109.0,sadness
i get frustrated that unresolved issues from my past have had a severe negative effect on my behavior and feel he must be angry that i have not resolved them by now,anger,anger,0.5106492042541504,2.0,128.0,130.0,anger
i feel blessed beyond blessed to share my life with you each week,love,joy,0.8718268871307373,2.0,109.0,111.0,joy
i feel devastated over things that i have lost i will remind myself to be grateful for what i still have,sadness,sadness,0.5191662311553955,3.0,117.0,120.0,sadness
im feeling energetic,joy,joy,1.049682378768921,2.0,99.0,101.0,joy
i have come to understand that feelings are neither positive nor negative,joy,neutral,0.531806468963623,2.0,108.0,110.0,error
i just don t like to be asked about the reason behind my mood when i m feeling gloomy laughs,sadness,sadness,0.552356481552124,3.0,116.0,119.0,sadness
i feel really bothered about the lack of time i get to find inspiration,anger,sadness,0.7011373043060303,3.0,110.0,113.0,sadness
i used to be able to hang around talk with the cashier when i was putting away my money now i feel rushed and stressed if i take a second to fumble with the coins and put them in my purse,anger,sadness,0.5594656467437744,3.0,138.0,141.0,sadness
i feel frustrated or the world around me lies shattered i just go and walk in the rain so that no body could see my eyes full of tears this is the delivery system of justice as conceptualized by our courts which we are learning the hard way,anger,sadness,0.43622636795043945,3.0,145.0,148.0,sadness
i realized what i am passionate about helping women feel accepted and appreciated,joy,joy,0.44231486320495605,2.0,109.0,111.0,joy
i could change the emphasis and say i am stella and i m noticing i m feeling impatient,anger,sadness,0.5915994644165039,3.0,115.0,118.0,sadness
i don t like outsourcing because i m a picky sod and usually end up feeling dissatisfied with the work of others but i have to force myself to outsource because you need to realize you can t do everything yourself,anger,sadness,0.5421864986419678,3.0,137.0,140.0,sadness
i feel so blessed and honored that we get to be its parents,love,joy,0.4059488773345947,2.0,109.0,111.0,joy
i do feel welcomed but it s a little weird,joy,confusion,0.4601001739501953,3.0,106.0,109.0,error
i feel like i entertained sd all day,joy,joy,0.5588743686676025,2.0,104.0,106.0,joy
ive struggled mightily through today and even though i feel cranky and tired and unmotivated still i really am not going to be going to sleep before eleven thirty,anger,sadness,0.4396798610687256,3.0,129.0,132.0,sadness
i remember sitting out on the porch feeling drained and alone even as sunlight bathed my hair in warm radiance and a light breeze cooled my cheeks,sadness,sadness,0.6203250885009766,3.0,125.0,128.0,sadness
i didnt feel i rushed things dhawan tweet script type text javascript src http platform,anger,sadness,0.5464892387390137,3.0,112.0,115.0,sadness
i realized i was feeling really irritated while i was saying that,anger,anger,0.6042015552520752,2.0,108.0,110.0,anger
i am balancing on my hands with my feet hanging over and it feels like pretty far and im terrified to let them drop but im totally calm at the same time hanging here,fear,fear,0.4299178123474121,2.0,130.0,132.0,fear
i feel so fucking worthless,sadness,sadness,0.5822067260742188,3.0,101.0,104.0,sadness
i feel like a lot of men are royally fucked up and go through life wreaking havoc and end up destroying themselves in the process,anger,anger,0.5111162662506104,2.0,123.0,125.0,anger
i feel devastated that my art style can be copied,sadness,sadness,0.5596206188201904,3.0,106.0,109.0,sadness
i feel fine about feeling well fine,joy,joy,0.5119333267211914,2.0,103.0,105.0,joy
i can only begin to feel how distraught she must be,fear,sadness,0.48302388191223145,3.0,108.0,111.0,sadness
i also didnt feel i could be mad at god because i know inside me that god does nothing without a purpose,anger,sadness,0.7172038555145264,3.0,118.0,121.0,sadness
i think we were both feeling a little drained from work as well,sadness,sadness,0.6043226718902588,3.0,109.0,112.0,sadness
i gather supplies and start to check her progress via internal exam the head midwife prepares to start an iv and calmly asks others for more assistance i feel reassured by her calmness,joy,joy,0.5923411846160889,2.0,132.0,134.0,joy
i feel crappy i eat crappy,sadness,sadness,0.5834200382232666,3.0,102.0,105.0,sadness
i feel more of numb now,sadness,sadness,0.6413111686706543,3.0,102.0,105.0,sadness
i feel extremely honoured to have received such a prestigious award,joy,joy,0.46109485626220703,2.0,107.0,109.0,joy
im feeling adventurous and successful in my quest so far,joy,joy,0.40695714950561523,2.0,106.0,108.0,joy
i feel so thrilled to have three such distinguished individuals such as yourselves here,joy,joy,0.5332901477813721,2.0,110.0,112.0,joy
i figured my parents wont make me feel accepted so i stopped trying i turned to romantic relationships with men,love,sadness,0.4833388328552246,3.0,116.0,119.0,sadness
i was left feeling empty,sadness,sadness,0.4895181655883789,3.0,101.0,104.0,sadness
i feel pretty much like this scene from a href http www,joy,joy,0.6403615474700928,2.0,108.0,110.0,joy
i may not have really been feeling superior but i certainly was feeling that i had the answers wasnt i,joy,confusion,0.42847180366516113,3.0,116.0,119.0,error
i just feel are ludicrous and wasting space or so trite they should have looked at the book first and come up with something a little more original,surprise,anger,0.7433009147644043,2.0,127.0,129.0,anger
i feel like a wimpy canoe floating towards a rising tsunami,fear,fear,0.5845270156860352,2.0,109.0,111.0,fear
i feel sympathetic towards her she was tired and weary and i can see how a split second doubt could make the effortless action of standing still seem like the better option,love,sadness,0.4752538204193115,3.0,128.0,131.0,sadness
i start to feel unloved and unappreciated,sadness,sadness,0.5215439796447754,3.0,107.0,110.0,sadness
i just want to know the feeling of loving and be loved,love,love,0.4370901584625244,2.0,108.0,110.0,love
i feel strange talking about less serious things right now like cooking,fear,sadness,0.45009756088256836,3.0,108.0,111.0,sadness
i sometimes have urges to just freak out because i feel so bothered and usually nothing has caused me to feel bothered or irritated i scratch my arms when i m mad,anger,anger,0.5973737239837646,2.0,128.0,130.0,anger
i feel miserable and he doesnt care,sadness,sadness,0.5305507183074951,3.0,103.0,106.0,sadness
i am not surprised cause its like ok when you feel crappy and it just continues for like days or so you really try to avoid getting that sickness again,sadness,sadness,0.5672099590301514,3.0,126.0,129.0,sadness
im feeling slightly irritable today,anger,anger,0.5956766605377197,2.0,102.0,104.0,anger
i like to add things that i already completed in my day to a new list just to feel more productive when i cross them off,joy,joy,0.6055634021759033,2.0,122.0,124.0,joy
i always feel rushed during these emails which i dont like but asa este,anger,sadness,0.5061092376708984,3.0,110.0,113.0,sadness
i feel like now its more of sweet apple now,love,joy,6.286271095275879,2.0,106.0,108.0,joy
i was so impressed with the show especially for hs and i was moved by these talented kids but then again i feel very passionate about productions and music and theatre in schools so i am always happy to endorse many hs productions throughout their seasons during this time,love,joy,0.819582462310791,2.0,145.0,147.0,joy
