text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,response_time,vram_usage,ram_usage,total_time,cs.AI pred,cs.CL pred,stat.ML pred,math.OC pred,cs.LG pred
GitFL: Adaptive Asynchronous Federated Learning using Version Control,0,0,1,0,0,2.5548415184020996,5578,93.23828125,0.5059059,1,0,0,0,1
Partial-Label Regression,0,0,1,0,0,2.4966909885406494,5577,93.23828125,0.4532172,0,0,0,0,0
AdMix: A Mixed Sample Data Augmentation Method for Neural Machine Translation,0,1,0,0,0,2.45542311668396,5577,93.23828125,0.3931683,1,0,0,0,0
Learning Geometric Word Meta-Embeddings,0,1,1,0,1,2.433614492416382,5578,93.23828125,0.3873887,1,0,0,0,0
"""You made me feel this way"": Investigating Partners' Influence in Predicting Emotions in Couples' Conflict Interactions using Speech Data",0,1,0,0,0,2.449373722076416,5577,93.23828125,0.3903507,1,0,1,0,0
In-context Learning and Gradient Descent Revisited,0,1,1,0,0,2.405350685119629,5578,93.23828125,0.3626463,1,0,0,0,0
Integrative Analysis of Patient Health Records and Neuroimages via Memory-based Graph Convolutional Network,0,0,1,0,1,2.5734691619873047,5578,93.23828125,0.5157515,1,0,0,0,1
Understanding ProbLog as Probabilistic Argumentation,1,0,0,0,0,2.3464748859405518,5577,93.23828125,0.3159005,0,0,1,0,0
Cross-lingual Text Classification with Heterogeneous Graph Neural Network,0,1,0,0,0,2.4620864391326904,5590,93.23828125,0.4269112,1,0,0,0,0
Comment on Stochastic Polyak Step-Size: Performance of ALI-G,0,0,1,0,0,2.38093900680542,5590,93.2421875,0.3261617,1,0,0,0,0
Unified Group Fairness on Federated Learning,0,0,1,0,0,2.4942286014556885,5586,93.2421875,0.4474021,1,0,0,0,0
Enabling inter-area reserve exchange through stable benefit allocation mechanisms,0,0,0,1,0,2.339425563812256,5578,93.2421875,0.3069924,0,0,0,1,0
Topological Constraints on Homeomorphic Auto-Encoding,0,0,1,0,1,2.500781297683716,5577,93.24609375,0.4450597,1,0,0,0,0
Why do you think that? Exploring Faithful Sentence-Level Rationales Without Supervision,0,1,0,0,0,2.4035749435424805,5578,93.24609375,0.3523308,1,0,0,0,0
Generalization and Estimation Error Bounds for Model-based Neural Networks,0,0,1,0,1,2.4490113258361816,5577,93.24609375,0.4040547,1,0,0,0,0
Adaptive Quantization for Deep Neural Network,0,0,1,0,1,2.4351806640625,5577,93.24609375,0.3890708,1,0,0,0,0
Textual Entailment Recognizing by Theorem Proving Approach,0,1,0,0,0,2.4398245811462402,5577,93.24609375,0.4032562,1,0,0,0,1
Semantic Sentence Embeddings for Paraphrasing and Text Summarization,1,1,0,0,0,2.4811835289001465,5577,93.24609375,0.4510851,1,0,0,0,1
Model Embedding Model-Based Reinforcement Learning,1,0,1,0,0,2.4521703720092773,5578,93.24609375,0.4008066,1,0,0,0,0
Evaluating Contextual Embeddings and their Extraction Layers for Depression Assessment,0,1,1,0,0,2.4931907653808594,5578,93.24609375,0.4562172,1,0,0,0,0
Spectral Embedding of Graph Networks,1,0,1,0,1,2.4391448497772217,5578,93.24609375,0.3837294,1,0,0,0,1
LSTM-CNN: An efficient diagnostic network for Parkinson's disease utilizing dynamic handwriting analysis,1,0,0,0,0,2.2789716720581055,5577,93.24609375,0.2288886,1,0,0,0,0
Reconciling Modern Deep Learning with Traditional Optimization Analyses: The Intrinsic Learning Rate,0,0,1,0,0,2.4412105083465576,5595,93.24609375,0.402577,1,0,0,0,0
Grounded Compositional Outputs for Adaptive Language Modeling,0,1,0,0,0,2.3589227199554443,5595,93.24609375,0.3196891,1,0,0,0,0
How much does a word weigh? Weighting word embeddings for word sense induction,0,1,0,0,0,2.5626332759857178,5586,93.24609375,0.5187882,1,0,1,0,1
IvyGPT: InteractiVe Chinese pathwaY language model in medical domain,1,1,0,0,0,2.4112563133239746,5577,93.24609375,0.3658689,1,0,0,0,0
FETILDA: An Effective Framework For Fin-tuned Embeddings For Long Financial Text Documents,1,1,1,0,0,2.5093722343444824,5577,93.24609375,0.4610095,1,0,1,0,0
"Quantifying lottery tickets under label noise: accuracy, calibration, and complexity",0,0,1,0,0,2.407053232192993,5578,93.24609375,0.3581926,0,0,1,0,0
A Unifying Framework for Strong Structural Controllability,0,0,0,1,0,2.4289374351501465,5577,93.24609375,0.3907692,1,0,0,1,0
Learning Team Decisions,0,0,0,1,0,2.3220770359039307,5578,93.24609375,0.284443,0,0,0,0,0
On the role of Model Uncertainties in Bayesian Optimization,0,0,1,0,1,2.4959590435028076,5577,93.24609375,0.4424645,0,0,0,0,0
Cardinality-constrained optimization problems in general position and beyond,0,0,0,1,0,2.4218595027923584,5578,93.24609375,0.3955943,0,0,0,1,1
Adaptivity and Modularity for Efficient Generalization Over Task Complexity,1,0,1,0,0,2.398104190826416,5577,93.24609375,0.3512747,1,0,0,0,0
An Empirical Evaluation of Time-Series Feature Sets,0,0,1,0,0,2.387840509414673,5577,93.24609375,0.3542167,0,0,1,0,0
An Information-theoretic Approach to Prompt Engineering Without Ground Truth Labels,0,1,1,0,0,2.4311230182647705,5577,93.25,0.3779205,1,0,0,0,0
"Fair When Trained, Unfair When Deployed: Observable Fairness Measures are Unstable in Performative Prediction Settings",0,0,1,0,1,2.475446939468384,5578,93.2578125,0.4183006,1,0,0,0,0
DClEVerNet: Deep Combinatorial Learning for Efficient EV Charging Scheduling in Large-scale Networked Facilities,0,0,1,0,0,2.5329906940460205,5577,93.2578125,0.4922676,1,0,0,1,0
Dialogue Shaping: Empowering Agents through NPC Interaction,0,1,0,0,0,2.455118179321289,5578,93.26171875,0.4102819,1,0,0,0,1
Contextual Information and Specific Language Models for Spoken Language Understanding,0,1,0,0,0,2.498760223388672,5578,93.26171875,0.4571776,1,0,0,0,1
Entailment Tree Explanations via Iterative Retrieval-Generation Reasoner,0,1,0,0,0,2.2158169746398926,5602,93.26171875,0.167707,1,0,0,0,0
"Facilitating automated conversion of scientific knowledge into scientific simulation models with the Machine Assisted Generation, Calibration, and Comparison (MAGCC) Framework",1,0,1,0,0,2.6300389766693115,5623,93.26171875,0.5897907,0,0,0,0,1
Belief Functions and Default Reasoning,1,0,0,0,0,2.6438674926757812,5603,93.26171875,0.6010814,1,0,0,0,1
Empirical Analysis of Sampling Based Estimators for Evaluating RBMs,0,0,1,0,1,2.4005789756774902,5597,93.26171875,0.3454326,1,0,0,0,0
Set optimization - a rather short introduction,0,0,0,1,0,2.319284200668335,5593,93.26171875,0.276509,0,0,0,0,0
Learning Algorithms for Active Learning,0,0,1,0,0,2.4891812801361084,5555,93.26171875,0.431693,1,0,0,0,0
Finite Convergence Criteria for Normalized Nash Equilibrium through Weak Sharpness and Linear Conditioning,0,0,0,1,0,2.445627212524414,5556,93.26171875,0.3986108,1,0,0,0,0
Analysis of some Epidemic Models in complex networks and some ideas about isolation strategies,0,0,0,1,0,2.444791078567505,5555,93.26171875,0.3978497,1,0,0,0,0
CONDA: a CONtextual Dual-Annotated dataset for in-game toxicity understanding and detection,0,1,0,0,0,2.4622042179107666,5555,93.26171875,0.4026386,1,0,0,0,0
Sample-efficient Deep Reinforcement Learning for Dialog Control,1,0,1,0,1,2.5329244136810303,5555,93.26171875,0.4868144,1,0,0,0,1
Learning Executable Semantic Parsers for Natural Language Understanding,1,1,0,0,0,2.4401426315307617,5555,93.26171875,0.4052287,1,0,0,0,1
Hybrid Voltage Control in Distribution Networks Under Limited Communication Rates,0,0,0,1,0,2.6108248233795166,5555,93.26171875,0.5566941,0,0,0,1,1
Using New Data to Refine a Bayesian Network,1,0,0,0,0,2.4117727279663086,5555,93.26171875,0.3692194,0,0,0,0,0
Adversarial Attack with Pattern Replacement,0,0,1,0,1,2.3903937339782715,5555,93.26171875,0.3416735,1,0,0,0,0
Neural Markov Logic Networks,0,0,1,0,1,2.4480152130126953,5555,93.26171875,0.4192023,1,0,0,0,0
Learning Domain Specific Language Models for Automatic Speech Recognition through Machine Translation,0,1,0,0,0,2.5118229389190674,5556,93.26171875,0.4659868,1,0,0,0,1
A Practical Incremental Learning Framework For Sparse Entity Extraction,0,1,0,0,0,2.335850715637207,5555,93.26171875,0.2866324,0,0,0,0,0
AR Identification of Latent-variable Graphical Models,0,0,0,1,0,2.453019618988037,5556,93.1640625,0.4051445,1,0,0,0,0
Proximal Policy Gradient: PPO with Policy Gradient,1,0,1,0,0,2.437786817550659,5556,93.1640625,0.3959891,1,0,0,0,0
Evaluating the Robustness of Neural Language Models to Input Perturbations,1,1,0,0,0,2.406280279159546,5555,93.1640625,0.3654439,1,0,0,0,0
FQ-Conv: Fully Quantized Convolution for Efficient and Accurate Inference,0,0,1,0,1,2.4532015323638916,5555,93.1640625,0.3996656,1,0,0,0,0
Sentence Centrality Revisited for Unsupervised Summarization,0,1,0,0,0,2.4636149406433105,5555,93.1640625,0.406918,1,0,0,0,1
Geometrical Homogeneous Clustering for Image Data Reduction,0,0,1,0,0,2.3862507343292236,5555,93.1640625,0.3357784,1,0,0,0,0
Unsupervised Syntactically Controlled Paraphrase Generation with Abstract Meaning Representations,0,1,0,0,0,2.4421803951263428,5555,93.1640625,0.3911195,1,0,0,0,0
A Theoretical Perspective on Hyperdimensional Computing,0,0,1,0,0,2.5406994819641113,5555,93.171875,0.4842295,1,1,0,0,0
An Extension of Fast Iterative Shrinkage-thresholding to Riemannian Optimization for Sparse Principal Component Analysis,0,0,0,1,0,2.48846173286438,5555,93.17578125,0.4454305,0,0,0,1,1
The role of behavior modifiers in representation development,1,0,0,0,0,2.4268643856048584,5555,93.17578125,0.3914584,1,0,0,0,1
Morphological Word Segmentation on Agglutinative Languages for Neural Machine Translation,0,1,0,0,0,2.5344178676605225,5555,93.17578125,0.4829575,1,1,0,0,0
Compressive PCA for Low-Rank Matrices on Graphs,0,0,1,0,0,2.5546255111694336,5555,93.17578125,0.5074147,0,0,0,1,1
A Differential Entropy Estimator for Training Neural Networks,0,0,1,0,1,2.452381134033203,5555,93.17578125,0.4049779,1,0,0,0,0
Equivariant and Invariant Grounding for Video Question Answering,0,1,0,0,0,2.5483779907226562,5555,93.17578125,0.5116498,1,0,0,0,1
Hybrid Learning with New Value Function for the Maximum Common Subgraph Problem,1,0,0,0,0,2.4151546955108643,5555,93.17578125,0.3616274,1,0,0,0,0
Traffic Forecasting using Vehicle-to-Vehicle Communication,0,0,1,0,0,2.4814438819885254,5555,93.17578125,0.4403869,1,0,1,0,0
Artificial Decision Making Under Uncertainty in Intelligent Buildings,1,0,0,0,0,2.3971872329711914,5555,93.17578125,0.3604842,1,0,0,0,1
Multi-agent constrained optimization of a strongly convex function over time-varying directed networks,0,0,0,1,0,2.526132345199585,5555,93.17578125,0.4813856,1,0,0,1,1
Enabling Language Models to Fill in the Blanks,1,1,1,0,0,2.4581637382507324,5555,93.17578125,0.4051338,1,0,0,0,1
ArPanEmo: An Open-Source Dataset for Fine-Grained Emotion Recognition in Arabic Online Content during COVID-19 Pandemic,0,1,0,0,0,2.498150587081909,5555,93.1796875,0.4556739,1,0,0,0,0
The Sample Complexity of Multi-Distribution Learning for VC Classes,0,0,1,0,1,2.403740406036377,5555,93.1796875,0.3531681,1,0,0,0,0
Efficient One-Pass End-to-End Entity Linking for Questions,1,1,0,0,0,2.4614968299865723,5557,93.1796875,0.418623,1,0,0,0,0
Iterative Edit-Based Unsupervised Sentence Simplification,0,1,0,0,0,2.4415175914764404,5556,93.1796875,0.4005584,1,0,0,0,0
Improved Active Multi-Task Representation Learning via Lasso,1,0,1,0,0,2.528249502182007,5569,93.1796875,0.4848044,1,0,0,0,0
Contextual Bandits with Budgeted Information Reveal,0,0,1,1,0,2.367136001586914,5569,93.1796875,0.3294181,1,0,0,0,0
Regularizers for Structured Sparsity,0,0,0,0,1,2.376009225845337,5568,93.1796875,0.3409192,1,0,0,0,0
Resilience of Electricity Distribution Networks - Part II: Leveraging Microgrids,0,0,0,1,0,2.491814136505127,5564,93.1796875,0.4470563,0,0,0,1,1
Addressing the Time-Varying Dynamic Probabilistic Reserve Sizing Method on Generation and Transmission Investment Planning Decisions,0,0,0,1,0,2.4922516345977783,5556,93.1796875,0.4417126,0,0,1,1,0
Glyph: Fast and Accurately Training Deep Neural Networks on Encrypted Data,0,0,1,0,1,2.5527853965759277,5555,93.1796875,0.5115553,1,0,0,0,0
Subformer: Exploring Weight Sharing for Parameter Efficiency in Generative Transformers,0,1,1,0,0,2.424798011779785,5555,93.1796875,0.3731318,1,0,0,0,0
Embedding Differentiable Sparsity into Deep Neural Network,0,0,1,0,1,2.466522216796875,5555,93.1796875,0.408863,1,0,0,0,0
External Knowledge Selection with Weighted Negative Sampling in Knowledge-grounded Task-oriented Dialogue Systems,0,1,0,0,0,2.5460867881774902,5555,93.1796875,0.4964632,1,0,0,0,1
Extremality of Convex Sets with Some Applications,0,0,0,1,0,2.4531126022338867,5555,93.1796875,0.4015291,0,0,0,1,0
Designing recurrent neural networks by unfolding an l1-l1 minimization algorithm,0,0,1,0,1,2.483846664428711,5555,93.1796875,0.4399768,1,0,0,0,0
USFD: Twitter NER with Drift Compensation and Linked Data,0,1,0,0,0,2.4057302474975586,5555,93.1796875,0.3599392,1,0,0,0,0
An In-Depth Evaluation of Federated Learning on Biomedical Natural Language Processing,0,1,0,0,0,2.5553314685821533,5555,93.1796875,0.5143575,1,0,0,0,1
Instance-based Label Smoothing For Better Calibrated Classification Networks,1,0,1,0,0,2.4094903469085693,5555,93.1796875,0.3802358,1,0,0,0,0
"Gamma Processes, Stick-Breaking, and Variational Inference",1,0,1,0,1,2.4583475589752197,5555,93.1796875,0.4094571,0,0,1,0,0
Inexact Convex Relaxations for AC Optimal Power Flow: Towards AC Feasibility,0,0,0,1,0,2.505955457687378,5568,93.1796875,0.470831,0,1,0,1,0
Fixed Design Analysis of Regularization-Based Continual Learning,0,0,1,0,0,2.5053293704986572,5568,93.1796875,0.4508593,1,0,0,0,1
A Note on the PAC Bayesian Theorem,1,0,1,0,0,2.412970542907715,5628,93.1796875,0.3571775,1,0,1,0,0
Injecting External Solutions Into CMA-ES,0,0,1,0,0,2.427960157394409,5639,93.1796875,0.3770024,0,0,0,1,1
Stepwise Model Selection for Sequence Prediction via Deep Kernel Learning,0,0,1,0,1,2.397549629211426,5569,93.1796875,0.3529185,1,0,0,0,0
Stochastic primal dual fixed point method for composite optimization,0,0,0,1,0,2.4768221378326416,5574,93.1796875,0.434634,0,0,0,1,1
Parameter Learning for Log-supermodular Distributions,0,0,1,0,1,2.3697187900543213,5569,93.1796875,0.3190281,1,0,0,0,0
Adjoint-based predictor-corrector sequential convex programming for parametric nonlinear optimization,0,0,0,1,0,2.5080173015594482,5564,93.1796875,0.4623652,0,0,0,1,1
Designing Adaptive Neural Networks for Energy-Constrained Image Classification,0,0,1,0,1,2.471731185913086,5554,93.1796875,0.4295711,1,0,0,0,1
Post-processing Networks: Method for Optimizing Pipeline Task-oriented Dialogue Systems using Reinforcement Learning,1,1,0,0,0,2.633082151412964,5554,93.1796875,0.587907,1,0,0,1,0
Augmented Cyclic Adversarial Learning for Low Resource Domain Adaptation,0,0,1,0,1,2.411776065826416,5562,93.1796875,0.376735,1,0,0,0,0
Policy Gradients for Contextual Recommendations,0,0,1,0,0,2.4938247203826904,5560,93.1796875,0.4592286,1,0,0,0,0
Preventing Imitation Learning with Adversarial Policy Ensembles,1,0,1,0,1,2.4341542720794678,5557,93.1796875,0.3911938,1,0,0,0,0
Generic Stability Implication from Full Information Estimation to Moving-Horizon Estimation,0,0,0,1,0,2.620147228240967,5557,93.1796875,0.5698974,1,0,0,1,1
Answering Subcognitive Turing Test Questions: A Reply to French,0,1,0,0,0,2.373565435409546,5557,93.18359375,0.3360228,1,0,0,0,0
LocoProp: Enhancing BackProp via Local Loss Optimization,0,0,1,0,0,2.4803667068481445,5557,93.1875,0.4413456,1,0,0,0,0
Deep Adaptive Arbitrary Polynomial Chaos Expansion: A Mini-data-driven Semi-supervised Method for Uncertainty Quantification,0,0,1,0,0,2.3686845302581787,5566,93.1875,0.3455264,1,0,1,0,1
Spatial-Temporal Hypergraph Neural Network for Traffic Forecasting,0,0,1,0,0,2.451357364654541,5565,93.1875,0.4124496,1,0,0,0,1
Clarke subgradients of stratifiable functions,0,0,0,1,0,2.3325486183166504,5565,93.1875,0.2794741,0,0,1,0,0
Gradient-based Wang-Landau Algorithm: A Novel Sampler for Output Distribution of Neural Networks over the Input Space,1,0,0,0,0,2.4965999126434326,5565,93.1875,0.4439683,1,0,0,0,0
Stochastic Discriminative EM,0,0,1,0,0,2.435728073120117,5565,93.1875,0.3915012,1,0,0,0,0
Automatic Identification of Types of Alterations in Historical Manuscripts,0,1,1,0,1,2.5184173583984375,5565,93.1875,0.4794158,1,0,0,0,1
Circuit-Based Intrinsic Methods to Detect Overfitting,0,0,1,0,1,2.4275968074798584,5565,93.1875,0.3827322,1,0,0,0,0
Learning Directed Graphical Models from Gaussian Data,0,0,1,0,1,2.4947152137756348,5565,93.1875,0.4648709,1,0,0,0,0
Automatic retrieval of corresponding US views in longitudinal examinations,0,0,1,0,0,2.4479053020477295,5565,93.1875,0.3925974,0,0,1,0,0
English Conversational Telephone Speech Recognition by Humans and Machines,0,1,0,0,0,2.421525239944458,5566,93.1875,0.392117,1,0,0,0,0
"Overview of the CCKS 2019 Knowledge Graph Evaluation Track: Entity, Relation, Event and QA",1,1,0,0,0,2.41782546043396,5566,93.1875,0.3672256,1,0,0,0,1
Understanding Random Forests: From Theory to Practice,0,0,0,0,1,2.426001787185669,5569,93.1875,0.3745023,1,0,0,0,0
Stochastic Contextual Bandits with Graph-based Contexts,0,0,1,0,1,2.432460069656372,5569,93.1875,0.3836895,1,0,0,0,0
I$^2$KD-SLU: An Intra-Inter Knowledge Distillation Framework for Zero-Shot Cross-Lingual Spoken Language Understanding,0,1,0,0,0,2.5872154235839844,5566,93.1875,0.5457065,1,0,0,0,1
Efficient Exploration in Binary and Preferential Bayesian Optimization,0,0,1,1,1,2.3004324436187744,5565,93.1875,0.2592461,0,0,0,0,0
Contrastive Unsupervised Word Alignment with Non-Local Features,0,1,0,0,0,2.364375591278076,5565,93.1875,0.3492787,1,0,0,0,0
Learning Structured Declarative Rule Sets -- A Challenge for Deep Discrete Learning,0,0,1,0,0,2.4549074172973633,5565,93.1875,0.3988631,1,0,0,0,0
Fixed-Endpoint Optimal Control of Bilinear Ensemble Systems,0,0,0,1,0,2.4544677734375,5565,93.1875,0.436267,0,0,0,1,1
Uplifting Bandits,0,0,1,0,1,2.4130704402923584,5565,93.1875,0.382666,1,0,0,0,0
Mixed-integer linearity in nonlinear optimization: a trust region approach,0,0,0,1,0,2.3957910537719727,5565,93.1875,0.3686776,0,0,0,1,1
Perseus: A Simple and Optimal High-Order Method for Variational Inequalities,0,0,1,1,0,2.4849331378936768,5569,93.19140625,0.4273441,1,0,0,0,0
Input Validation for Neural Networks via Runtime Local Robustness Verification,0,0,1,0,1,2.360302686691284,5570,93.19140625,0.3057076,1,0,0,0,0
Latent Discretization for Continuous-time Sequence Compression,0,0,1,0,1,2.429255962371826,5570,93.19140625,0.3796301,1,0,0,0,0
Structure Based Extended Resolution for Constraint Programming,1,0,0,0,0,2.3361294269561768,5561,93.19140625,0.2948494,0,0,0,1,0
Integrating Logical and Probabilistic Reasoning for Decision Making,1,0,0,0,0,2.4840283393859863,5561,93.60546875,0.4353793,1,0,0,0,0
Facial Reduction and Partial Polyhedrality,0,0,0,1,0,2.344512939453125,5561,93.60546875,0.3079306,0,0,0,0,1
Label-Efficient Interactive Time-Series Anomaly Detection,1,0,1,0,0,2.42118763923645,5561,93.60546875,0.377461,0,0,0,0,0
One Network Fits All? Modular versus Monolithic Task Formulations in Neural Networks,1,0,1,0,1,2.4979255199432373,5561,93.60546875,0.4597256,1,0,0,0,0
Secure Classification With Augmented Features,0,0,1,0,0,2.401914358139038,5561,93.60546875,0.3540126,1,0,0,0,0
Toward autocorrection of chemical process flowsheets using large language models,1,0,1,0,0,2.5417397022247314,5562,93.60546875,0.5049575,1,0,0,0,1
Early warning via transitions in latent stochastic dynamical systems,0,0,1,0,1,2.4440739154815674,5561,93.60546875,0.3879606,1,0,0,0,0
Relative-error inertial-relaxed inexact versions of Douglas-Rachford and ADMM splitting algorithms,0,0,0,1,0,2.71382474899292,5573,93.609375,0.6753245,1,0,0,1,1
The KITMUS Test: Evaluating Knowledge Integration from Multiple Sources in Natural Language Understanding Systems,0,1,1,0,0,2.512805461883545,5575,93.609375,0.4681245,1,1,0,0,0
L2-Nonexpansive Neural Networks,1,0,1,0,0,2.4093985557556152,5574,93.609375,0.3592646,1,0,0,0,0
On minimal LPV state-space representations in innovation form: an algebraic characterization,0,0,0,1,0,2.414480686187744,5570,93.609375,0.3852205,1,0,0,0,0
BITS Pilani at HinglishEval: Quality Evaluation for Code-Mixed Hinglish Text Using Transformers,0,1,1,0,0,2.5070674419403076,5561,93.61328125,0.4609865,1,0,0,0,0
Bayesian Crowdsourcing with Constraints,0,0,1,0,1,2.425248146057129,5562,93.61328125,0.3922923,1,0,1,0,0
Detecting Asks in SE attacks: Impact of Linguistic and Structural Knowledge,0,1,0,0,0,2.406710386276245,5561,93.61328125,0.3581824,1,0,0,0,0
Node Copying: A Random Graph Model for Effective Graph Sampling,0,0,1,0,1,2.4525139331817627,5562,93.61328125,0.3993943,1,0,0,0,0
Understanding Transfer Learning and Gradient-Based Meta-Learning Techniques,1,0,1,0,1,2.4281198978424072,5561,93.61328125,0.3919835,1,0,0,0,0
Generalized Reciprocal Perspective,0,0,1,0,0,2.400468587875366,5548,93.61328125,0.3530987,1,0,0,0,0
Data envelopment analysis -- a flexible device to assessing SMEs performance,0,0,0,1,0,2.4060373306274414,5548,93.61328125,0.3560517,0,0,1,0,0
Primal-Dual Entropy Based Interior-Point Algorithms for Linear Optimization,0,0,0,1,0,2.5136332511901855,5548,93.61328125,0.4638159,0,0,0,1,1
An Empirical Evaluation of Two General Game Systems: Ludii and RBG,1,0,0,0,0,2.4452455043792725,5548,93.61328125,0.4012801,1,0,0,0,0
Induction and Uncertainty Management Techniques Applied to Veterinary Medical Diagnosis,1,0,0,0,0,2.428251028060913,5548,93.61328125,0.3908978,1,0,0,0,0
Enchancing Semi-Supervised Learning for Extractive Summarization with an LLM-based pseudolabeler,1,1,0,0,0,2.5235586166381836,5548,93.61328125,0.4834152,1,0,0,0,0
"FAME: Flexible, Scalable Analogy Mappings Engine",1,1,0,0,0,2.380894422531128,5548,93.61328125,0.3380314,1,0,0,0,0
A data science and machine learning approach to continuous analysis of Shakespeare's plays,0,1,1,0,0,2.5804989337921143,5548,93.61328125,0.5341186,1,0,0,0,1
Compatible extensions and consistent closures: a fuzzy approach,1,0,0,0,0,2.4354164600372314,5548,93.61328125,0.4024927,0,0,0,0,0
FarsBase-KBP: A Knowledge Base Population System for the Persian Knowledge Graph,0,1,0,0,0,2.3756678104400635,5548,93.61328125,0.3366844,0,0,1,0,0
Predictive Correlation Screening: Application to Two-stage Predictor Design in High Dimension,0,0,0,0,1,2.4603567123413086,5548,93.61328125,0.4224502,1,0,0,0,0
SpReME: Sparse Regression for Multi-Environment Dynamic Systems,0,0,1,0,0,2.3942441940307617,5548,93.61328125,0.3540178,1,0,0,0,0
Policy Iteration for Factored MDPs,1,0,0,0,0,2.4453301429748535,5549,93.55078125,0.3984943,1,0,0,0,0
Stride Length Estimation with Deep Learning,0,0,1,0,0,2.4158732891082764,5549,93.55078125,0.3570933,1,0,0,0,0
Spatio-Temporal Graph Neural Networks for Predictive Learning in Urban Computing: A Survey,0,0,1,0,0,2.648786783218384,5548,93.55078125,0.6124762,1,1,0,0,0
A Means-End Account of Explainable Artificial Intelligence,1,0,1,0,0,2.4640910625457764,5548,93.55078125,0.4210142,1,0,0,0,0
Predicting Illness for a Sustainable Dairy Agriculture: Predicting and Explaining the Onset of Mastitis in Dairy Cows,0,0,1,0,0,2.4128222465515137,5548,93.5546875,0.3555616,0,0,1,0,0
A Study of Qualitative Correlations Between Crucial Bio-markers and the Optimal Drug Regimen of Type-I Lepra Reaction: A Deterministic Approach,0,0,0,1,0,2.3946919441223145,5548,93.55859375,0.3415415,0,0,1,0,0
Are All the Datasets in Benchmark Necessary? A Pilot Study of Dataset Evaluation for Text Classification,0,1,0,0,0,2.5254006385803223,5548,93.55859375,0.4833793,0,0,1,0,1
Distributionally Robust Optimization: A Review,0,0,1,1,1,2.518630027770996,5548,93.55859375,0.4685388,0,0,0,1,0
Finite-time Analysis for the Knowledge-Gradient Policy,0,0,1,0,0,2.4407572746276855,5548,93.55859375,0.3917744,1,0,0,0,0
Robust Importance Sampling for Error Estimation in the Context of Optimal Bayesian Transfer Learning,0,0,1,0,1,2.3922173976898193,5548,93.55859375,0.3492382,1,0,0,0,0
Towards Semi-Supervised Learning for Deep Semantic Role Labeling,0,1,0,0,0,2.4405479431152344,5548,93.55859375,0.3844942,1,0,0,0,0
Models in the Loop: Aiding Crowdworkers with Generative Annotation Assistants,0,1,0,0,0,2.39095139503479,5548,93.55859375,0.3484406,1,0,0,0,0
ACERAC: Efficient reinforcement learning in fine time discretization,0,0,1,0,0,2.3801615238189697,5548,93.55859375,0.3336232,1,0,0,0,0
Clustering-based Inference for Biomedical Entity Linking,0,1,0,0,0,2.427424430847168,5548,93.55859375,0.3826688,1,0,0,0,0
Rating for Parents: Predicting Children Suitability Rating for Movies Based on Language of the Movies,0,1,1,0,0,2.417884349822998,5548,93.55859375,0.3665605,1,0,0,0,0
Measuring Social Bias in Knowledge Graph Embeddings,0,1,0,0,0,2.3701095581054688,5548,93.55859375,0.3377012,1,0,0,0,0
Task-Driven Dictionary Learning,0,0,0,0,1,2.394521713256836,5548,93.55859375,0.3392807,0,0,0,0,1
A Random Matrix Theory Approach to Damping in Deep Learning,0,0,1,0,1,2.455579996109009,5548,93.55859375,0.4130006,1,0,0,0,0
Vocabulary Manipulation for Neural Machine Translation,0,1,0,0,0,2.419161796569824,5566,93.55859375,0.3683392,1,0,0,0,0
Cutting planes for signomial programming,0,0,0,1,0,2.4715654850006104,5568,93.55859375,0.4225678,0,0,0,1,1
Best-of-three-worlds Analysis for Linear Bandits with Follow-the-regularized-leader Algorithm,0,0,1,0,1,2.4058432579040527,5559,93.56640625,0.3494528,1,0,0,0,0
Context-aware Natural Language Generation with Recurrent Neural Networks,0,1,0,0,0,2.41833233833313,5550,93.56640625,0.3802619,1,0,0,0,0
"Les Entit\'es Nomm\'ees : usage et degr\'es de pr\'ecision et de d\'esambigu\""isation",0,1,0,0,0,2.5180106163024902,5551,93.56640625,0.4662446,0,0,0,0,0
Transformer as Linear Expansion of Learngene,1,0,1,0,0,2.427278757095337,5550,93.56640625,0.3837434,1,0,0,0,0
We are what we repeatedly do: Inducing and deploying habitual schemas in persona-based responses,1,1,0,0,0,2.42138409614563,5550,93.56640625,0.3803645,0,0,0,0,1
A Convergence Theory for SVGD in the Population Limit under Talagrand's Inequality T1,0,0,1,1,0,2.4702908992767334,5550,93.5703125,0.4223448,1,0,0,0,0
Simple Model Also Works: A Novel Emotion Recognition Network in Textual Conversation Based on Curriculum Learning Strategy,0,1,0,0,0,2.4238457679748535,5550,93.5703125,0.3716488,1,0,0,0,0
Experimental Demonstration of Frequency Regulation by Commercial Buildings - Part II: Results and Performance Evaluation,0,0,0,1,0,2.386007070541382,5550,93.5703125,0.3581253,1,0,0,0,0
Syst\`eme de traduction automatique statistique Anglais-Arabe,0,1,1,0,0,2.4712958335876465,5550,93.5703125,0.423751,1,0,1,0,0
Paraphrase Generation as Unsupervised Machine Translation,0,1,0,0,0,2.550232172012329,5550,93.5703125,0.4955131,1,0,0,0,0
Semantic Norm Recognition and its application to Portuguese Law,0,1,1,0,0,2.4211623668670654,5550,93.5703125,0.3786333,1,0,0,0,0
