text,true_label,predicted_label,peak_memory_usage,max_vram_usage,inference_time,num_input_tokens,num_output_tokens
a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,positive,positive,1474.48046875,2365.10205078125,1.263244800036773,146,1
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",positive,positive,1474.484375,2367.89990234375,1.2659828000469133,163,1
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,positive,negative,1474.48828125,2369.05126953125,1.2560867998981848,170,1
"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .",positive,positive,1474.48828125,2365.92529296875,1.2627306999638677,151,1
"shiner can certainly go the distance , but isn't world championship material",positive,positive,1474.48828125,2364.44384765625,1.3221818000311032,142,1
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,positive,negative,1474.48828125,2367.40576171875,1.2743060000939295,160,1
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,positive,negative,1474.4921875,2366.08935546875,1.2645142999244854,152,1
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",positive,positive,1474.4921875,2365.43115234375,1.2634179999586195,148,1
a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,positive,positive,1474.4921875,2368.39306640625,1.2429333999752998,166,1
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",positive,positive,1474.4921875,2365.43115234375,1.2662934999680147,148,1
"saved from being merely way-cool by a basic , credible compassion .",positive,positive,1474.49609375,2364.44384765625,1.2957886999938637,142,1
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .",positive,positive,1474.49609375,2366.91259765625,1.2600585999898612,157,1
"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .",positive,positive,1474.5,2365.76025390625,1.2674629000248387,150,1
"peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",positive,positive,1474.5,2371.04052734375,1.2816087000537664,180,1
there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .,positive,none,1474.50390625,2367.07666015625,1.2652669999515638,158,1
"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up .",positive,positive,1474.50390625,2366.25439453125,1.2685387999517843,153,1
"like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .",positive,positive,1474.73046875,2367.07666015625,1.2686757000628859,158,1
the lady and the duke is eric rohmer's economical antidote to the bloated costume drama,positive,positive,1474.74609375,2365.59619140625,1.2564037999836728,149,1
"one of the year's best films , featuring an oscar-worthy performance by julianne moore .",positive,positive,1474.75,2365.43115234375,1.2822966000530869,148,1
a small gem from belgium .,positive,positive,1474.765625,2363.29248046875,1.2992770998971537,135,1
combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .,positive,positive,1474.77734375,2365.59619140625,1.2743340999586508,149,1
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .,positive,positive,1474.78125,2368.06396484375,1.2830808999715373,164,1
the most ingenious film comedy since being john malkovich .,positive,positive,1474.78515625,2364.11474609375,1.3050584000302479,140,1
there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,positive,positive,1474.7890625,2366.08935546875,1.260854099993594,152,1
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .,positive,negative,1474.7890625,2365.26708984375,1.2759744999930263,147,1
manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .,positive,positive,1474.80078125,2365.76025390625,1.26273499999661,150,1
"to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",positive,positive,1474.80859375,2368.39306640625,1.2491771000204608,166,1
"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .",positive,positive,1474.8203125,2367.24169921875,1.2682630999479443,159,1
"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .",positive,positive,1474.82421875,2366.91259765625,1.2629082999192178,157,1
i have a new favorite musical -- and i'm not even a fan of the genre,positive,positive,1474.82421875,2364.93798828125,1.284418600029312,145,1
it's unlikely we'll see a better thriller this year .,positive,negative,1474.82421875,2364.11474609375,1.2981803000438958,140,1
"there is a real subject here , and it is handled with intelligence and care .",positive,positive,1474.82421875,2364.77294921875,1.2645064999815077,144,1
jason patric and ray liotta make for one splendidly cast pair .,positive,positive,1474.82421875,2364.77294921875,1.2639637999236584,144,1
noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .,positive,positive,1474.82421875,2368.39306640625,1.2548763999948278,166,1
"starts slowly , but adrien brody  in the title role  helps make the film's conclusion powerful and satisfying .",positive,positive,1474.82421875,2366.41845703125,1.269918099977076,154,1
very predictable but still entertaining,positive,positive,1474.828125,2362.96337890625,1.2957724999869242,133,1
nothing short of a masterpiece -- and a challenging one .,positive,positive,1474.828125,2363.95068359375,1.2973301999736577,139,1
"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .",positive,positive,1474.828125,2365.92529296875,1.2608320999424905,151,1
"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . .",positive,positive,1474.83984375,2366.74755859375,1.261613699956797,156,1
"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .",positive,positive,1474.828125,2365.92529296875,1.2651162999682128,151,1
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,positive,negative,1474.86328125,2369.21630859375,1.2624773000134155,171,1
"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",positive,positive,1474.91015625,2370.36767578125,1.2462042999686673,178,1
