text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,positive,"negative
",0.6502273082733154,2.0,107.0,109.0,negative
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,positive,"positive
",0.4866502285003662,2.0,100.0,102.0,positive
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",positive,"positive
",1.130648136138916,2.0,95.0,97.0,positive
a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,positive,"positive
",1.0309338569641113,2.0,113.0,115.0,positive
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",positive,"positive
",1.0449304580688477,2.0,96.0,98.0,positive
"saved from being merely way-cool by a basic , credible compassion .",positive,"positive
",1.205803394317627,2.0,89.0,91.0,positive
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .",positive,"positive
",1.0645697116851807,2.0,104.0,106.0,positive
"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .",positive,"positive
",0.9983532428741455,2.0,97.0,99.0,positive
"peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",positive,"positive
",0.5152199268341064,2.0,125.0,127.0,positive
there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .,positive,"negative
",1.051044225692749,2.0,110.0,112.0,negative
"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up .",positive,"positive
",1.15061354637146,2.0,102.0,104.0,positive
"like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .",positive,"positive
",0.5239663124084473,2.0,103.0,105.0,positive
the lady and the duke is eric rohmer's economical antidote to the bloated costume drama,positive,"positive
",1.0381782054901123,2.0,93.0,95.0,positive
"one of the year's best films , featuring an oscar-worthy performance by julianne moore .",positive,"positive
",1.0223443508148193,2.0,95.0,97.0,positive
a small gem from belgium .,positive,"positive
",1.0325260162353516,2.0,82.0,84.0,positive
combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .,positive,"positive
",1.045992136001587,2.0,95.0,97.0,positive
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .,positive,"negative
",1.0863654613494873,2.0,109.0,111.0,negative
the most ingenious film comedy since being john malkovich .,positive,"positive
",1.0122780799865723,2.0,86.0,88.0,positive
there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,positive,"positive
",0.5170753002166748,2.0,101.0,103.0,positive
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .,positive,"negative
",1.0689983367919922,2.0,93.0,95.0,negative
manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .,positive,"positive
",1.0506696701049805,2.0,96.0,98.0,positive
"to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",positive,"positive
",1.0304667949676514,2.0,110.0,112.0,positive
"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .",positive,"positive
",1.0578157901763916,2.0,106.0,108.0,positive
"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .",positive,"positive
",1.039799690246582,2.0,102.0,104.0,positive
i have a new favorite musical -- and i'm not even a fan of the genre,positive,"positive
",1.043452262878418,2.0,93.0,95.0,positive
it's unlikely we'll see a better thriller this year .,positive,"positive
",0.5408787727355957,2.0,89.0,91.0,positive
"there is a real subject here , and it is handled with intelligence and care .",positive,"positive
",0.5056276321411133,2.0,91.0,93.0,positive
jason patric and ray liotta make for one splendidly cast pair .,positive,"positive
",1.0583133697509766,2.0,90.0,92.0,positive
noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .,positive,"positive
",1.0891451835632324,2.0,113.0,115.0,positive
"starts slowly , but adrien brody  in the title role  helps make the film's conclusion powerful and satisfying .",positive,"positive
",1.0303213596343994,2.0,102.0,104.0,positive
very predictable but still entertaining,positive,"positive
",1.0470287799835205,2.0,80.0,82.0,positive
nothing short of a masterpiece -- and a challenging one .,positive,"positive
",1.0812575817108154,2.0,86.0,88.0,positive
"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .",positive,"positive
",1.0825748443603516,2.0,96.0,98.0,positive
"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . .",positive,"positive
",1.0601508617401123,2.0,103.0,105.0,positive
"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .",positive,"positive
",1.0229246616363525,2.0,99.0,101.0,positive
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,positive,"positive
",1.1152570247650146,2.0,115.0,117.0,positive
"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",positive,"positive
",1.0159928798675537,2.0,125.0,127.0,positive
watching spirited away is like watching an eastern imagination explode .,positive,"positive
",1.0048129558563232,2.0,86.0,88.0,positive
"as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc .",positive,"positive
",1.0730679035186768,2.0,100.0,102.0,positive
"twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .",positive,"positive
",0.5447413921356201,2.0,110.0,112.0,positive
"while the story does seem pretty unbelievable at times , it's awfully entertaining to watch .",positive,"positive
",1.1129302978515625,2.0,93.0,95.0,positive
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .",positive,"positive
",1.0312840938568115,2.0,96.0,98.0,positive
"examines its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers .",positive,"positive
",1.1169991493225098,2.0,105.0,107.0,positive
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .",positive,"positive
",1.0399675369262695,2.0,100.0,102.0,positive
"'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '",positive,"positive
",1.036635398864746,2.0,99.0,101.0,positive
"in imax in short , it's just as wonderful on the big screen .",positive,"positive
",1.0411629676818848,2.0,92.0,94.0,positive
"does a good job of establishing a time and place , and of telling a fascinating character's story .",positive,"positive
",1.1011066436767578,2.0,96.0,98.0,positive
i'm going to give it a marginal thumbs up . i liked it just enough .,positive,"positive
",0.5861377716064453,2.0,93.0,95.0,positive
"those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .",positive,"positive
",1.0210473537445068,2.0,111.0,113.0,positive
